ts_code,symbol,name,list_date,market,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
000426.SZ,000426,兴业银锡,19960828,主板,3532846417.95,-11.28421989761852,电力,未知,801161.SI,410000,39.86,41.5299,26.5325,6.538,3.9822,7077684.0557,7075968.9795,3193456189.6000004,False,0,0,False,False,52.69,-9.69642048028999,-17.113745061343323,-24.349971531599923,False,-11.28421989761852,-3.057119871279157,137.89,12.11,890782896.21,66.592,,,4787346378.15,82.8663,13.1693,0,7077684.0557,3193456189.6000004,1.0,1.5,PASS,False,0.3050847457627119,137.89,12.11,0.02,137.89,ESP-Q,41.5299,6.538,13.1693,0.3011813764594967,55.30460465116279,0.0,0.0,39.86,52.69,0,4.810996563573884,CAT-0,0.1590909090909091,0,0,5.0,14,-11.049567912640235,False,-9.69642048028999,,-0.043795277354986124,False,False,电力,137.89,1.8629433170709,68.0,17.54329896907217,0.35,0.0,6.14,Other
000506.SZ,000506,招金黄金,19930312,主板,479240190.09999996,-20.467502850627138,房地产开发,未知,801181.SI,430000,13.95,81.5812,37.0949,14.5764,3.5513,1295979.7766,1295546.2106,425614133.99999994,False,0,0,False,False,17.71,-3.393351800554023,-27.381572097865703,-21.230942970073407,False,-20.467502850627138,-3.057119871279157,2261.77,190.74,58521262.6,31.227,,,210738395.12,6.0492,23.6036,0,1295979.7766,425614133.99999994,1.0,1.5,PASS,False,0.847457627118644,2261.77,190.74,-7.28,2276.3300000000004,ESP-Q,81.5812,14.5764,23.6036,0.03606962688513863,87.53592727272726,0.0,0.0,13.95,17.71,0,65.922107674685,,0.034482758620689655,0,0,5.0,9,-16.621349004473284,False,-3.393351800554023,,-0.011197418807682515,False,False,房地产开发,2014.9280000000006,4.677968080484489,100.0,42.2766323024055,0.7,0.0,29.59,Other
000528.SZ,000528,柳工,19931118,主板,456124171.1999999,-7.433808553971488,专用设备,未知,801074.SI,640000,9.09,11.5061,11.8838,0.9732,1.6564,1851593.8466,1849020.8322,321213360.8,True,0,0,False,False,10.54,-4.416403785488954,-20.54195804195804,-13.757115749525607,False,-7.433808553971488,-3.057119871279157,-8.69,24.58,559194630.99,92.2675,,,4440948770.05,-78.1887,3.2161,0,1851593.8466,321213360.8,1.0,1.5,PASS,False,0.6440677966101694,-8.69,24.58,-10.094999999999999,-4.345,ESP-Q,11.5061,0.9732,3.2161,,147.6403775510204,10.0,0.0,9.09,10.54,0,65.922107674685,,0.37037037037037035,0,0,5.0,17,-8.23231252779103,False,-4.416403785488954,,0.003558382724702541,False,False,专用设备,-4.345,-0.23751321766456993,32.0,28.6766323024055,0.7,0.0,30.07,Other
000534.SZ,000534,万泽股份,19940110,主板,1022795359.4000001,-15.220483641536276,房地产开发,未知,801181.SI,430000,35.76,92.486,90.2956,10.6086,3.4231,1822145.4932,1791256.0946,682372935.4000001,True,0,0,False,False,46.3,-3.0368763557483858,8.561020036429866,-22.764578833693307,False,-15.220483641536276,-3.057119871279157,4.02,8.88,71867508.63,92.7703,,,513484930.13,-31.4846,4.6654,1,1822145.4932,682372935.4000001,1.0,1.5,PASS,False,0.847457627118644,4.02,8.88,-7.28,2.01,ESP-Q,92.486,10.6086,4.6654,23.006467661691545,87.53592727272726,0.0,0.0,35.76,46.3,10,61.28293241695304,,0.13793103448275862,0,0,5.0,9,-11.374329795382423,False,-3.0368763557483858,,-0.02003309187446543,False,False,房地产开发,2.01,-0.16550382169799077,32.0,27.284879725085908,0.7,10.0,9.1,Other
000536.SZ,000536,华映科技,19931126,主板,183617051.70000002,1.9002375296912177,光学光电子,未知,801084.SI,270000,4.29,,,14.1258,6.8377,1186628.0725,1185362.3994,272161384.20000005,True,1,1,False,False,4.29,9.718670076726333,-6.739130434782603,0.0,False,1.9002375296912177,-3.057119871279157,4.73,9.03,-223876376.47,,,,-2467794400.51,,-22.8221,0,1186628.0725,272161384.20000005,1.0,1.5,PASS,False,0.9491525423728814,4.73,9.03,-19.355800000000002,2.365,,,14.1258,-22.8221,,229.99712142857143,0.0,0.0,4.29,4.29,0,97.4799541809851,,0.3,0,1,55.0,7,-3.8574601940833952,False,9.718670076726333,OVERHEAT,0.12470986424635763,False,True,光学光电子,2.365,0.14156128699271472,50.0,66.74398625429552,1.0,0.0,66.74,Tier2
000538.SZ,000538,云南白药,19931215,主板,431720022.35,-8.953868507083184,中药,未知,801155.SI,370000,50.13,17.3562,17.0172,2.2776,0.3853,8944508.4288,8887714.9838,308925927.2,False,0,0,False,False,55.21,-1.512770137524555,-11.274336283185837,-9.201231660930986,False,-8.953868507083184,-3.057119871279157,4.12,7.55,1965172511.31,96.4593,,,14840595650.859999,35.1042,4.9605,0,8944508.4288,308925927.2,1.0,1.5,PASS,False,0.13559322033898305,4.12,7.55,7.69,-3.5700000000000003,,17.3562,2.2776,4.9605,4.212669902912621,165.87102631578946,0.0,0.0,50.13,55.21,0,65.922107674685,,0.38095238095238093,0,0,5.0,7,-2.2633967912402904,False,-1.512770137524555,,-0.042946121193067906,False,False,中药,-3.5700000000000003,0.21454178158881457,50.0,32.2766323024055,1.0,0.0,32.28,Other
000547.SZ,000547,航天发展,19931130,主板,3988504716.7999997,-16.422706176365587,综合,未知,801231.SI,510000,23.41,,,9.9193,6.5749,3742014.2177,3720132.4061,2474117897.2,False,1,1,False,False,29.97,-7.470355731225298,-16.69039145907474,-21.888555221888552,False,-16.422706176365587,-3.057119871279157,37.16,12.65,-115752367.38,,,,-2496107154.74,,-2.8782,0,3742014.2177,2474117897.2,1.0,1.5,PASS,False,0.9322033898305084,37.16,12.65,-7.0,51.16,,,9.9193,-2.8782,,210.72467916666668,0.0,0.0,23.41,29.97,0,65.922107674685,,0.10810810810810811,0,0,5.0,12,-12.356575702728412,False,-7.470355731225298,,-0.04583374928966097,False,False,综合,51.16,-0.24532216177778604,32.0,28.6766323024055,1.0,0.0,28.68,Other
000551.SZ,000551,创元科技,19940106,主板,451909644.1500001,19.917012448132777,综合,未知,801231.SI,510000,17.34,28.4958,24.7438,2.7603,8.8455,840527.1018,840204.8483,525284072.20000005,False,1,0,False,False,18.05,1.4628437682855377,16.532258064516125,-3.933518005540171,False,19.917012448132777,-3.057119871279157,33.6,27.35,105317114.62,84.8056,,,760152772.6,78.4805,4.1744,0,840527.1018,525284072.20000005,1.0,1.5,PASS,False,0.9322033898305084,33.6,27.35,-7.0,47.6,,28.4958,2.7603,4.1744,0.8480892857142857,210.72467916666668,10.0,0.0,17.34,18.05,0,65.922107674685,,0.972972972972973,1,1,75.0,12,23.983142921769954,True,1.4628437682855377,,-0.006579982272069191,True,False,综合,47.6,-0.2525308976639003,32.0,63.6766323024055,1.0,0.0,73.68,Tier2
000552.SZ,000552,甘肃能化,19940106,主板,303564724.79999995,-4.693140794223827,白色家电,未知,801111.SI,330000,2.64,,,0.8645,1.7106,1412879.0887,983614.2349,213499964.40000004,True,0,0,False,False,2.97,-4.693140794223827,7.755102040816331,-11.111111111111116,False,-4.693140794223827,-3.057119871279157,70.82,-149.63,32836640.82,50.3383,,,-1081349081.03,131.1543,0.3945,0,1412879.0887,213499964.40000004,1.0,1.5,PASS,False,0.23728813559322035,70.82,-149.63,-17.555,105.93,ESP-Q,,0.8645,0.3945,,53.917895,0.0,0.0,2.64,2.97,0,65.922107674685,,0.2916666666666667,0,0,5.0,8,-6.865049895768516,False,-4.693140794223827,,-0.01815283627440321,False,False,白色家电,105.93,0.2782318733129435,50.0,32.2766323024055,0.7,0.0,22.59,Other
000554.SZ,000554,泰山石油,19931215,主板,178889008.00000003,-7.233502538071068,石油化工,未知,801035.SI,220000,7.31,22.7257,20.802,2.9526,7.3598,351459.9155,265099.487,153053302.8,True,0,0,False,False,8.31,-3.1788079470198682,-7.81841109709962,-12.03369434416367,False,-7.233502538071068,-3.057119871279157,26.1,47.87,67372939.29,100.1563,,,436119737.95000005,77.445,5.8357,0,351459.9155,153053302.8,1.0,1.5,PASS,False,0.2033898305084746,26.1,47.87,13.370000000000001,26.1,,22.7257,2.9526,5.8357,0.8707164750957854,39.986374999999995,0.0,0.0,7.31,8.31,0,65.922107674685,,0.5,0,0,0.0,2,-3.4381798404641115,False,-3.1788079470198682,TIER2_FORCED,-0.010408399530856274,False,False,石油化工,26.1,-0.29529287424295286,32.0,26.1766323024055,1.0,0.0,26.18,Tier2
000555.SZ,000555,神州信息,19940408,主板,376069345.9,-15.474642392717818,通信设备,未知,801102.SI,730000,13.0,224.7996,222.9472,2.2304,2.7088,1268506.7681,1267021.0631,283492676.79999995,False,0,0,False,False,15.66,-5.591866376180099,-29.000546149645,-16.98595146871009,False,-15.474642392717818,-3.057119871279157,1.91,102.39,-98348540.61,,,,-311851524.39,,-1.6258,0,1268506.7681,283492676.79999995,1.0,1.5,PASS,False,0.9830508474576272,1.91,102.39,4.779999999999999,-2.869999999999999,,224.7996,2.2304,-1.6258,117.69612565445027,182.74448076923076,0.0,0.0,13.0,15.66,0,75.02863688430699,,0.125,0,0,5.0,13,-14.646895350299987,False,-5.591866376180099,,-0.04075448856355032,False,False,通信设备,-2.869999999999999,-0.22941836763944995,32.0,31.4085910652921,1.0,0.0,31.41,Other
000559.SZ,000559,万向钱潮,19940110,主板,2174782423.5499997,4.748118123914313,汽车零部件,未知,801093.SI,280000,18.09,57.9144,60.6338,7.39,5.7002,5997483.4252,5995657.0498,2936609229.6000004,True,0,0,False,False,18.98,3.3714285714285808,-10.930576070901033,-4.689146469968386,False,4.748118123914313,-3.057119871279157,-21.93,-1.72,224830772.55,91.0966,,,2396743754.68,-15.2308,2.8197,0,5997483.4252,2936609229.6000004,1.0,1.5,PASS,False,0.5932203389830508,-21.93,-1.72,-7.975999999999999,-10.965,ESP-Q,57.9144,7.39,2.8197,,74.48131470588235,0.0,0.0,18.09,18.98,0,93.35624284077892,,0.6621621621621622,0,1,55.0,23,3.609968696291199,False,3.3714285714285808,,0.01907098807919369,False,False,汽车零部件,-10.965,0.02875532884813079,50.0,65.50687285223367,0.7,0.0,45.85,Other
000560.SZ,000560,我爱我家,19940202,主板,331218531.1000001,-5.016722408026764,房地产开发,未知,801181.SI,430000,2.84,,,0.7208,6.7903,668962.2417,664115.8791,350125469.8,True,0,0,False,False,3.42,-6.578947368421062,-12.615384615384617,-16.959064327485386,False,-5.016722408026764,-3.057119871279157,-61.16,-207.66,8778666.1,161.0494,,,68344286.10999998,2727.15,0.0587,0,668962.2417,350125469.8,1.0,1.5,PASS,False,0.847457627118644,-61.16,-207.66,-7.28,-30.58,,,0.7208,0.0587,,87.53592727272726,0.0,0.0,2.84,3.42,0,65.922107674685,,0.4482758620689655,0,0,5.0,9,-1.1705685618729094,False,-6.578947368421062,,-0.05095541601384121,False,False,房地产开发,-30.58,-0.24392169529846877,32.0,28.6766323024055,1.0,0.0,28.68,Other
000564.SZ,000564,供销大集,19940110,主板,394972608.25,-16.577540106951872,一般零售,未知,801203.SI,450000,1.56,,,1.9447,2.0478,2817057.8832,2354801.2059,340491534.2,False,0,0,False,False,1.92,-5.454545454545445,-31.877729257641917,-18.74999999999999,False,-16.577540106951872,-3.057119871279157,-221.26,-17.65,-104739297.48,,,,-1242556269.59,,-0.9504,0,2817057.8832,340491534.2,1.0,1.5,PASS,False,0.576271186440678,-221.26,-17.65,-2.645,-110.63,,,1.9447,-0.9504,,44.26595714285714,0.0,0.0,1.56,1.92,0,86.48339060710195,,0.25,0,0,5.0,4,-5.949453820891055,False,-5.454545454545445,,-0.026692028823976047,False,False,一般零售,-110.63,-2.319561788566575,12.0,30.845017182130583,1.0,0.0,30.85,Other
000567.SZ,000567,海德股份,19940525,主板,269337862.0,14.869888475836435,多元金融,未知,801191.SI,490000,6.18,31.3758,17.0682,2.0053,1.3542,1207937.9518,1204197.6168,156358107.39999998,True,2,0,False,False,7.05,-3.4375000000000044,7.853403141361248,-12.3404255319149,False,14.869888475836435,-3.057119871279157,323.04,30.94,418335557.25,99.6595,,,1082852992.66,5.7711,7.2194,0,1207937.9518,156358107.39999998,1.0,1.5,PASS,False,0.3220338983050847,323.04,30.94,17.765,323.04,,31.3758,2.0053,7.2194,0.09712667161961366,44.777813333333334,0.0,0.0,6.18,7.05,0,69.3012600229095,,0.9411764705882353,1,1,100.0,6,21.675181481507522,True,-3.4375000000000044,,-0.010635458644960422,False,False,多元金融,323.04,2.1501590405000277,82.0,87.19037800687285,1.0,0.0,87.19,Tier1
000568.SZ,000568,泸州老窖,19940509,主板,1019671636.55,-9.134280886591783,饮料制造,未知,801123.SI,340000,91.42,12.4244,13.529,2.6079,0.6582,13456493.4257,13450225.9814,967821378.0000001,True,0,0,False,False,103.55,0.4615384615384688,-21.359139784946237,-11.71414775470787,False,-9.134280886591783,-3.057119871279157,-19.84,-19.7,3683573536.09,99.3292,,,32835214172.4,91.3449,7.316,0,13456493.4257,967821378.0000001,1.0,1.5,PASS,False,0.2711864406779661,-19.84,-19.7,2.46,-22.3,,12.4244,2.6079,7.316,,41.77951363636364,10.0,0.0,91.42,103.55,0,65.922107674685,,0.24,0,0,5.0,8,-7.008296634623279,False,0.4615384615384688,,-0.007358899069601071,False,False,饮料制造,-22.3,-0.10313984858295018,32.0,28.6766323024055,1.0,0.0,38.68,Other
000570.SZ,000570,苏常柴Ａ,19940701,主板,175492223.45,-9.730538922155684,汽车零部件,未知,801093.SI,280000,6.03,83.7317,52.2156,1.2101,3.2584,425532.5817,335082.5817,102177213.19999999,False,0,0,False,False,6.95,-6.800618238021627,1.858108108108114,-13.237410071942445,False,-9.730538922155684,-3.057119871279157,34.72,-61.15,54518288.34,73.2823,,,146942573.25,-331.2789,2.1332,0,425532.5817,102177213.19999999,1.0,1.5,PASS,False,0.5932203389830508,34.72,-61.15,-7.975999999999999,50.672,ESP-Q,83.7317,1.2101,2.1332,2.4116273041474656,74.48131470588235,0.0,0.0,6.03,6.95,0,75.94501718213058,,0.16216216216216217,0,0,5.0,23,-10.868688349778798,False,-6.800618238021627,,-0.031732522689261675,False,False,汽车零部件,50.672,0.2631725951756848,50.0,35.28350515463917,0.7,0.0,24.7,Other
000571.SZ,000571,新大洲A,19940525,主板,166354042.54999998,-5.940594059405935,煤炭开采,未知,801021.SI,210000,5.7,,,317.2116,3.8364,478303.53,463975.5255,222350182.8,True,1,1,False,False,6.22,7.344632768361592,-20.27972027972028,-8.360128617363339,False,-5.940594059405935,-3.057119871279157,-2.52,-53.33,-31104518.66,,,,-335084488.29999995,,-115.1782,0,478303.53,222350182.8,1.0,1.5,PASS,False,0.1694915254237288,-2.52,-53.33,-3.7,-1.26,,,317.2116,-115.1782,,32.17243333333333,0.0,0.0,5.7,6.22,0,86.02520045819016,,0.45454545454545453,0,0,5.0,7,-2.435206524980283,False,7.344632768361592,,0.019782850617242637,False,False,煤炭开采,-1.26,-0.22086900110623772,32.0,34.707560137457044,1.0,0.0,34.71,Other
000572.SZ,000572,海马汽车,19940808,主板,213196999.35,-15.826086956521745,房地产开发,未知,801181.SI,430000,4.84,,,5.0528,2.8043,796004.0302,794850.4844,204455639.2,False,0,0,False,False,5.85,-5.46875,-30.758226037196003,-17.26495726495726,False,-15.826086956521745,-3.057119871279157,5.45,50.38,-32443188.43,,,,-452906543.94,,-1.9987,0,796004.0302,204455639.2,1.0,1.5,PASS,False,0.847457627118644,5.45,50.38,-7.28,2.725,,,5.0528,-1.9987,,87.53592727272726,0.0,0.0,4.84,5.85,0,91.63802978235968,,0.10344827586206896,0,0,5.0,9,-11.979933110367892,False,-5.46875,,-0.045288599263458844,False,False,房地产开发,2.725,-0.16378339274357712,32.0,36.391408934707904,1.0,0.0,36.39,Other
000581.SZ,000581,威孚高科,19980924,主板,281007736.09999996,4.526315789473689,汽车零部件,未知,801093.SI,280000,19.86,17.975,17.646,0.9478,2.0225,1920036.3863,1576695.9238,254542775.80000004,False,0,0,False,False,20.5,-0.8982035928143728,-4.2891566265060295,-3.121951219512198,False,4.526315789473689,-3.057119871279157,10.83,-57.71,353314269.17,94.3849,,,2766914372.96,73.5486,1.8635,0,1920036.3863,254542775.80000004,1.0,1.5,PASS,False,0.5932203389830508,10.83,-57.71,-7.975999999999999,26.781999999999996,ESP-Q,17.975,0.9478,1.8635,1.659741458910434,74.48131470588235,0.0,0.0,19.86,20.5,0,89.46162657502865,,0.6486486486486487,0,1,40.0,23,3.3881663618505753,False,-0.8982035928143728,,0.006439546485645605,False,False,汽车零部件,26.781999999999996,0.17231436890631308,50.0,56.83848797250859,0.7,0.0,39.79,Other
000586.SZ,000586,汇源通信,19951220,主板,465541720.59999996,-12.078239608801955,通信设备,未知,801102.SI,730000,17.98,,,10.9211,12.8466,347805.12,343759.62,403972296.20000005,False,1,1,False,False,21.17,-1.0456796917996725,20.42866711319491,-15.068493150684937,False,-12.078239608801955,-3.057119871279157,-374.7373,67.31,-5758325.73,,,,9774595.62,,-1.726,0,347805.12,403972296.20000005,1.0,1.5,PASS,False,0.9830508474576272,-374.7373,67.31,4.779999999999999,-379.5173,,,10.9211,-1.726,,182.74448076923076,0.0,0.0,17.98,21.17,0,78.00687285223368,,0.175,0,0,5.0,13,-11.250492566384123,False,-1.0456796917996725,,0.02654642409888005,False,False,通信设备,-379.5173,-1.439343440147863,22.0,30.302061855670104,1.0,0.0,30.3,Other
000589.SZ,000589,贵州轮胎,19960308,主板,181071765.79999998,2.8384279475982543,汽车零部件,未知,801093.SI,280000,4.71,11.8098,9.9743,0.7966,2.1671,732228.1414,727610.5516,142456451.0,False,0,0,False,False,5.16,-1.4644351464435212,-6.175298804780871,-8.720930232558144,False,2.8384279475982543,-3.057119871279157,163.19,-0.72,163645886.1,90.8067,,,1425521654.42,190.2879,1.9746,0,732228.1414,142456451.0,1.0,1.5,PASS,False,0.5932203389830508,163.19,-0.72,-7.975999999999999,179.142,ESP-Q,11.8098,0.7966,1.9746,0.07236840492677248,74.48131470588235,0.0,0.0,4.71,5.16,0,65.922107674685,,0.581081081081081,0,1,40.0,23,1.7002785199751402,False,-1.4644351464435212,,0.007846748402985724,False,False,汽车零部件,179.142,0.7517685068050773,50.0,49.7766323024055,0.7,0.0,34.84,Other
000592.SZ,000592,平潭发展,19960327,主板,2223078745.5999994,-9.338168631006338,房地产开发,未知,801181.SI,430000,10.0,,,10.9017,7.4701,1931780.892,1915092.449,1725143130.2,False,0,0,False,False,12.46,-6.976744186046513,-5.660377358490565,-19.74317817014447,False,-9.338168631006338,-3.057119871279157,-105.33,-4.17,-115884.78,,,,-25345621.08,,-0.102,0,1931780.892,1725143130.2,1.0,1.5,PASS,False,0.847457627118644,-105.33,-4.17,-7.28,-52.665,,,10.9017,-0.102,,87.53592727272726,0.0,0.0,10.0,12.46,0,68.61397479954181,,0.27586206896551724,0,0,5.0,9,-5.492014784852484,False,-6.976744186046513,,-0.05787486746099728,False,False,房地产开发,-52.665,-0.2970624973379458,32.0,29.48419243986254,1.0,0.0,29.48,Other
000593.SZ,000593,德龙汇能,19960312,主板,972560368.4500002,25.80472103004292,综合,未知,801231.SI,510000,23.45,413.5373,265.7012,9.5105,8.9602,840989.7161,840643.0313,699605790.1999999,False,3,0,False,False,27.99,-0.38232795242141293,70.17416545718433,-16.22007859949982,False,25.80472103004292,-3.057119871279157,320.24,77.39,14332477.12,97.7531,,,83701699.92999999,242.3998,1.6733,0,840989.7161,699605790.1999999,1.0,1.5,PASS,False,0.9322033898305084,320.24,77.39,-7.0,334.24,,413.5373,9.5105,1.6733,1.291335560829378,210.72467916666668,0.0,0.0,23.45,27.99,0,67.92668957617411,,1.0,1,1,75.0,12,29.870851503680093,True,-0.38232795242141293,,0.03170772831522349,True,False,综合,334.24,0.3278938367169379,50.0,67.87800687285224,1.0,0.0,67.88,Tier2
000596.SZ,000596,古井贡酒,19960927,主板,313911130.29999995,-9.765365251258673,饮料制造,未知,801123.SI,340000,94.99,14.1477,17.7669,1.922,0.6283,5021171.4,3881291.4,258896494.2,False,0,0,False,False,111.7,-2.6941200573653012,-26.42707768569438,-14.959713518352736,False,-9.765365251258673,-3.057119871279157,-30.86,-36.06,1598294341.71,99.4661,,,12622054479.28,86.77,6.28,0,5021171.4,258896494.2,1.0,1.5,PASS,False,0.2711864406779661,-30.86,-36.06,2.46,-33.32,,14.1477,1.922,6.28,,41.77951363636364,0.0,0.0,94.99,111.7,0,67.12485681557845,,0.2,0,0,5.0,8,-7.639380999290169,False,-2.6941200573653012,,-0.024897940879929203,False,False,饮料制造,-33.32,-0.24837865429130626,32.0,29.037457044673538,1.0,0.0,29.04,Other
000598.SZ,000598,兴蓉环境,19960529,主板,187052439.19999996,-4.239766081871343,水务,未知,801164.SI,410000,6.55,9.7482,9.6538,0.9651,0.8248,1954525.7123,1951394.1573,205526863.4,True,0,0,False,False,7.0,-0.455927051671734,-7.092198581560282,-6.428571428571428,False,-4.239766081871343,-3.057119871279157,3.89,0.16,517334508.47,98.0808,,,5174596857.24,27.8505,2.6389,0,1954525.7123,205526863.4,1.0,1.5,PASS,False,0.01694915254237288,3.89,0.16,3.89,0.0,,9.7482,0.9651,2.6389,2.5059640102827765,10.689833333333334,0.0,0.0,6.55,7.0,0,65.922107674685,,0.25,0,0,0.0,2,-8.389747670751019,False,-0.455927051671734,TIER2_FORCED,0.09708623500177861,False,False,水务,0.0,-0.562402872492213,22.0,24.1766323024055,1.0,0.0,24.18,Tier2
000617.SZ,000617,中油资本,19961022,主板,1146310022.6000001,-11.670235546038544,多元金融,未知,801191.SI,490000,8.25,24.2555,22.6526,0.98,1.0075,10429715.2402,10429715.2402,1026407488.3999999,False,0,0,False,False,9.54,-6.462585034013612,-5.60640732265446,-13.52201257861635,False,-11.670235546038544,-3.057119871279157,20.05,1.28,1518040428.12,96.4997,,,12198086845.57,-368.461,1.491,0,10429715.2402,1026407488.3999999,1.0,1.5,PASS,False,0.3220338983050847,20.05,1.28,17.765,2.285,ESP-Q,24.2555,0.98,1.491,1.2097506234413966,44.777813333333334,0.0,0.0,8.25,9.54,0,76.97594501718214,,0.29411764705882354,0,0,5.0,6,-4.864942540367457,False,-6.462585034013612,,-0.051484999866037606,False,False,多元金融,2.285,-0.43475571328353907,32.0,31.99278350515464,0.7,0.0,22.39,Other
