strategy_variant,subset,period_split,trade_date,window,variant,sample_count,available_count,mean_return_pct,median_return_pct,std_pct,win_rate_pct
combined_p0,tier1_veto_passed,all,20250630,5,close,10,10,1.7083002571883934,1.1420431420431476,5.1154402015648115,60.0
combined_p0,tier1_veto_passed,all,20250630,5,t1,10,10,1.8818382639880415,0.8571428571428674,5.239803561608456,50.0
combined_p0,tier1_veto_passed,all,20250630,5,t1_net,10,10,1.7218382639880414,0.6971428571428675,5.239803561608456,50.0
combined_p0,tier1_veto_passed,all,20250630,5,excess_csi300,10,10,1.313389039814746,0.2886936329695722,5.239803561608456,50.0
combined_p0,tier1_veto_passed,all,20250630,5,excess_csi1000,10,10,2.6134133814315144,1.58871797458634,5.239803561608456,80.0
combined_p0,tier1_veto_passed,all,20250630,5,excess_eligible,10,10,1.829853473074748,0.8051580662295739,5.239803561608456,50.0
combined_p0,tier1_veto_passed,all,20250630,10,close,10,10,3.085074376398027,3.2241177920083963,8.686455892241659,60.0
combined_p0,tier1_veto_passed,all,20250630,10,t1,10,10,3.2604019819124317,3.1946249372840074,8.778899018798642,60.0
combined_p0,tier1_veto_passed,all,20250630,10,t1_net,10,10,3.100401981912432,3.0346249372840073,8.778899018798642,60.0
combined_p0,tier1_veto_passed,all,20250630,10,excess_csi300,10,10,1.3605713555647003,1.2947943109362758,8.77889901879864,50.0
combined_p0,tier1_veto_passed,all,20250630,10,excess_csi1000,10,10,1.8713146886647394,1.8055376440363147,8.778899018798642,50.0
combined_p0,tier1_veto_passed,all,20250630,10,excess_eligible,10,10,1.5749430688846506,1.5091660242562264,8.778899018798642,50.0
combined_p0,tier1_veto_passed,all,20250630,20,close,10,10,12.13172630917401,9.816192780802591,16.976418654528032,70.0
combined_p0,tier1_veto_passed,all,20250630,20,t1,10,10,12.330971163623785,9.816192780802591,17.142544720661665,70.0
combined_p0,tier1_veto_passed,all,20250630,20,t1_net,10,10,12.170971163623786,9.656192780802591,17.142544720661665,70.0
combined_p0,tier1_veto_passed,all,20250630,20,excess_csi300,10,10,7.434347933512522,4.919569550691327,17.142544720661665,70.0
combined_p0,tier1_veto_passed,all,20250630,20,excess_csi1000,10,10,6.742265933237215,4.22748755041602,17.142544720661665,70.0
combined_p0,tier1_veto_passed,all,20250630,20,excess_eligible,10,10,6.7458263787324,4.231047995911205,17.142544720661665,70.0
combined_p0,tier1_veto_passed,all,20250731,5,close,13,13,3.077965748282781,1.3686131386861256,6.559240370645778,69.23076923076923
combined_p0,tier1_veto_passed,all,20250731,5,t1,13,13,3.0944425792971235,1.3223894208846287,6.643165594633428,76.92307692307693
combined_p0,tier1_veto_passed,all,20250731,5,t1_net,13,13,2.9344425792971234,1.1623894208846288,6.643165594633428,76.92307692307693
combined_p0,tier1_veto_passed,all,20250731,5,excess_csi300,13,13,1.6212378476527838,-0.150815310759711,6.643165594633428,46.15384615384615
combined_p0,tier1_veto_passed,all,20250731,5,excess_csi1000,13,13,0.2209172875336668,-1.551135870878828,6.643165594633428,30.76923076923077
combined_p0,tier1_veto_passed,all,20250731,5,excess_eligible,13,13,0.5781826469356839,-1.1938705114768111,6.643165594633428,30.76923076923077
combined_p0,tier1_veto_passed,all,20250731,10,close,13,13,5.4582021016306745,3.9334341906202663,9.242787789150112,76.92307692307693
combined_p0,tier1_veto_passed,all,20250731,10,t1,13,13,5.484799515055761,4.407294832826758,9.435306131530739,76.92307692307693
combined_p0,tier1_veto_passed,all,20250731,10,t1_net,13,13,5.324799515055762,4.247294832826758,9.43530613153074,76.92307692307693
combined_p0,tier1_veto_passed,all,20250731,10,excess_csi300,13,13,2.5652783180610608,1.487773635832057,9.435306131530739,69.23076923076923
combined_p0,tier1_veto_passed,all,20250731,10,excess_csi1000,13,13,0.8971856250641578,-0.18031905716484609,9.435306131530739,46.15384615384615
combined_p0,tier1_veto_passed,all,20250731,10,excess_eligible,13,13,1.0762383746298905,-0.001266307599112615,9.435306131530739,46.15384615384615
combined_p0,tier1_veto_passed,all,20250731,20,close,13,13,10.520367956446602,9.909365558912398,9.958938775033447,84.61538461538461
combined_p0,tier1_veto_passed,all,20250731,20,t1,13,13,10.5354377836689,9.710494571773243,9.982798600687744,84.61538461538461
combined_p0,tier1_veto_passed,all,20250731,20,t1_net,13,13,10.3754377836689,9.550494571773243,9.982798600687744,84.61538461538461
combined_p0,tier1_veto_passed,all,20250731,20,excess_csi300,13,13,0.4525623416697512,-0.37238087022590705,9.982798600687744,46.15384615384615
combined_p0,tier1_veto_passed,all,20250731,20,excess_csi1000,13,13,-1.1074879343312636,-1.9324311462269215,9.982798600687744,46.15384615384615
combined_p0,tier1_veto_passed,all,20250731,20,excess_eligible,13,13,0.860873621414204,0.03593040951854576,9.982798600687744,53.84615384615385
combined_p0,tier1_veto_passed,all,20250829,5,close,14,14,1.392815862193524,-0.17707799965865356,8.594142309915519,50.0
combined_p0,tier1_veto_passed,all,20250829,5,t1,14,14,1.0635158703625458,-0.9722999832036394,8.705663080555732,50.0
combined_p0,tier1_veto_passed,all,20250829,5,t1_net,14,14,0.9035158703625458,-1.1322999832036396,8.705663080555732,50.0
combined_p0,tier1_veto_passed,all,20250829,5,excess_csi300,14,14,2.4647149876094665,0.4288991340432813,8.705663080555734,50.0
combined_p0,tier1_veto_passed,all,20250829,5,excess_csi1000,14,14,4.4694117383325125,2.4335958847663264,8.705663080555734,71.42857142857143
combined_p0,tier1_veto_passed,all,20250829,5,excess_eligible,14,14,3.47073425688684,1.4349184033206548,8.705663080555734,64.28571428571429
combined_p0,tier1_veto_passed,all,20250829,10,close,14,14,1.620994378922711,0.778067960163753,6.155348622542233,57.14285714285714
combined_p0,tier1_veto_passed,all,20250829,10,t1,14,14,1.2956779143077388,-0.4387104844369938,6.3773825074785195,50.0
combined_p0,tier1_veto_passed,all,20250829,10,t1_net,14,14,1.1356779143077387,-0.5987104844369937,6.3773825074785195,42.857142857142854
combined_p0,tier1_veto_passed,all,20250829,10,excess_csi300,14,14,1.3335472645410162,-0.4008411342037166,6.3773825074785195,50.0
combined_p0,tier1_veto_passed,all,20250829,10,excess_csi1000,14,14,2.339036835767808,0.6046484370230754,6.3773825074785195,57.14285714285714
combined_p0,tier1_veto_passed,all,20250829,10,excess_eligible,14,14,0.761360674912731,-0.9730277238320013,6.3773825074785195,42.857142857142854
combined_p0,tier1_veto_passed,all,20250829,20,close,14,14,-2.281104375449971,-4.295276343469107,8.5371138798116,28.57142857142857
combined_p0,tier1_veto_passed,all,20250829,20,t1,14,14,-2.612106263680484,-4.9209306364054965,8.470981407826523,21.428571428571427
combined_p0,tier1_veto_passed,all,20250829,20,t1_net,14,14,-2.772106263680484,-5.080930636405497,8.470981407826523,21.428571428571427
combined_p0,tier1_veto_passed,all,20250829,20,excess_csi300,14,14,-3.194318509727748,-5.503142882452761,8.470981407826523,21.428571428571427
combined_p0,tier1_veto_passed,all,20250829,20,excess_csi1000,14,14,-1.2315323054239915,-3.540356678149004,8.470981407826521,35.714285714285715
combined_p0,tier1_veto_passed,all,20250829,20,excess_eligible,14,14,-2.505729674959844,-4.814554047684857,8.470981407826523,21.428571428571427
combined_p0,tier1_veto_passed,all,20250930,5,close,11,11,-5.503999866584849,-6.400343642611695,5.4025199506582195,18.181818181818183
combined_p0,tier1_veto_passed,all,20250930,5,t1,11,11,-6.1830919840772625,-6.4806866952789814,3.277831469953665,0.0
combined_p0,tier1_veto_passed,all,20250930,5,t1_net,11,11,-6.343091984077262,-6.640686695278982,3.277831469953665,0.0
combined_p0,tier1_veto_passed,all,20250930,5,excess_csi300,11,11,-3.9918934616070674,-4.289488172808786,3.2778314699536644,18.181818181818183
combined_p0,tier1_veto_passed,all,20250930,5,excess_csi1000,11,11,-4.030866900574616,-4.328461611776335,3.2778314699536644,18.181818181818183
combined_p0,tier1_veto_passed,all,20250930,5,excess_eligible,11,11,-4.439388904495176,-4.736983615696895,3.2778314699536644,18.181818181818183
combined_p0,tier1_veto_passed,all,20250930,10,close,11,11,-8.62065420593345,-10.624789134114875,7.131499722267588,9.090909090909092
combined_p0,tier1_veto_passed,all,20250930,10,t1,11,11,-9.27993896237421,-10.907859078590775,5.694350547653741,9.090909090909092
combined_p0,tier1_veto_passed,all,20250930,10,t1_net,11,11,-9.439938962374212,-11.067859078590775,5.694350547653742,9.090909090909092
combined_p0,tier1_veto_passed,all,20250930,10,excess_csi300,11,11,-6.797457874220556,-8.42537799043712,5.694350547653741,18.181818181818183
combined_p0,tier1_veto_passed,all,20250930,10,excess_csi1000,11,11,-4.8887255288572815,-6.516645645073847,5.694350547653742,18.181818181818183
combined_p0,tier1_veto_passed,all,20250930,10,excess_eligible,11,11,-5.0988681252841115,-6.7267882415006754,5.694350547653741,18.181818181818183
combined_p0,tier1_veto_passed,all,20250930,20,close,11,11,-4.0443831881016115,-9.149484536082475,16.430622826846818,27.27272727272727
combined_p0,tier1_veto_passed,all,20250930,20,t1,11,11,-4.854673834632067,-9.227467811158807,14.494341549613777,27.27272727272727
combined_p0,tier1_veto_passed,all,20250930,20,t1_net,11,11,-5.014673834632067,-9.387467811158807,14.494341549613777,27.27272727272727
combined_p0,tier1_veto_passed,all,20250930,20,excess_csi300,11,11,-3.10872810217146,-7.481522078698199,14.494341549613777,27.27272727272727
combined_p0,tier1_veto_passed,all,20250930,20,excess_csi1000,11,11,-2.459435245586322,-6.832229222113062,14.494341549613777,27.27272727272727
combined_p0,tier1_veto_passed,all,20250930,20,excess_eligible,11,11,-4.412803302090515,-8.785597278617255,14.494341549613777,27.27272727272727
combined_p0,tier1_veto_passed,all,20251031,5,close,7,7,0.5270113122534178,1.3354281225451903,2.1031118825368926,57.14285714285714
combined_p0,tier1_veto_passed,all,20251031,5,t1,7,7,0.5165416031543112,1.2269938650306678,1.9879325442399065,57.14285714285714
combined_p0,tier1_veto_passed,all,20251031,5,t1_net,7,7,0.3565416031543111,1.0669938650306678,1.9879325442399065,57.14285714285714
combined_p0,tier1_veto_passed,all,20251031,5,excess_csi300,7,7,-0.029115007530663588,0.681337254345693,1.9879325442399065,57.14285714285714
combined_p0,tier1_veto_passed,all,20251031,5,excess_csi1000,7,7,0.466659124533456,1.1771113864098126,1.9879325442399065,57.14285714285714
combined_p0,tier1_veto_passed,all,20251031,5,excess_eligible,7,7,-2.6408607323618654,-1.9304084704855087,1.9879325442399065,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,10,close,7,7,-3.235943880333152,-2.583025830258323,4.79935872267231,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,10,t1,7,7,-3.2502265415889426,-2.822085889570558,4.6663146016461505,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,10,t1_net,7,7,-3.410226541588943,-2.982085889570558,4.6663146016461505,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,10,excess_csi300,7,7,-2.7073334999635734,-2.2791928479451884,4.6663146016461505,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,10,excess_csi1000,7,7,-2.7811293353871465,-2.352988683368762,4.6663146016461505,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,10,excess_eligible,7,7,-7.4167876527576935,-6.9886470007393084,4.6663146016461505,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,20,close,7,7,-5.721805651910843,-4.870384917517678,7.6237932862197715,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,20,t1,7,7,-5.729983255354292,-4.820539690856707,7.6376550292858125,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,20,t1_net,7,7,-5.889983255354293,-4.980539690856707,7.6376550292858125,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,20,excess_csi300,7,7,-3.0063591581667537,-2.096915593669169,7.6376550292858125,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,20,excess_csi1000,7,7,-3.024956544309792,-2.1155129798122068,7.6376550292858125,14.285714285714285
combined_p0,tier1_veto_passed,all,20251031,20,excess_eligible,7,7,-6.127031941456005,-5.217588376958421,7.6376550292858125,14.285714285714285
combined_p0,tier1_veto_passed,all,20251128,5,close,13,13,2.0090470847336412,0.3095238095238262,6.163017143032415,53.84615384615385
combined_p0,tier1_veto_passed,all,20251128,5,t1,13,13,1.5466898818439931,-0.6669136717302737,5.577770177935871,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,5,t1_net,13,13,1.386689881843993,-0.8269136717302737,5.577770177935871,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,5,excess_csi300,13,13,1.370764494905168,-0.8428390586690981,5.57777017793587,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,5,excess_csi1000,13,13,2.1449111858610257,-0.06869236771324116,5.577770177935871,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,5,excess_eligible,13,13,1.2304252109418479,-0.9831783426324185,5.57777017793587,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,10,close,13,13,1.5780681129175282,-1.6302334197850876,10.139829260584344,38.46153846153847
combined_p0,tier1_veto_passed,all,20251128,10,t1,13,13,1.1227033525596686,-1.6302334197850876,9.879546968807698,38.46153846153847
combined_p0,tier1_veto_passed,all,20251128,10,t1_net,13,13,0.9627033525596684,-1.7902334197850875,9.879546968807698,38.46153846153847
combined_p0,tier1_veto_passed,all,20251128,10,excess_csi300,13,13,1.0251525157341472,-1.7277842566106094,9.879546968807698,38.46153846153847
combined_p0,tier1_veto_passed,all,20251128,10,excess_csi1000,13,13,1.3357828098547644,-1.417153962489992,9.879546968807698,38.46153846153847
combined_p0,tier1_veto_passed,all,20251128,10,excess_eligible,13,13,1.946137541474749,-0.8067992308700074,9.879546968807698,38.46153846153847
combined_p0,tier1_veto_passed,all,20251128,20,close,13,13,3.0275224665366856,-1.3708781030011052,11.463342557660578,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,20,t1,13,13,2.5268648422526705,-1.3708781030011052,10.758304583052887,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,20,t1_net,13,13,2.3668648422526704,-1.5308781030011052,10.758304583052887,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,20,excess_csi300,13,13,0.762314332140719,-3.135428613113056,10.758304583052885,46.15384615384615
combined_p0,tier1_veto_passed,all,20251128,20,excess_csi1000,13,13,-0.4358838812572751,-4.3336268265110505,10.758304583052887,23.076923076923077
combined_p0,tier1_veto_passed,all,20251128,20,excess_eligible,13,13,-0.5416712591454863,-4.439414204399261,10.758304583052885,23.076923076923077
combined_p0,tier1_veto_passed,all,20251231,5,close,13,13,7.117903783985215,6.862745098039236,9.572608338114831,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,5,t1,13,13,6.396947911255342,5.439093484419266,9.430029019836416,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,5,t1_net,13,13,6.23694791125534,5.279093484419266,9.430029019836416,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,5,excess_csi300,13,13,5.524149701720665,4.566295274884591,9.430029019836416,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,5,excess_csi1000,13,13,1.5567504875139422,0.598896060677867,9.430029019836416,53.84615384615385
combined_p0,tier1_veto_passed,all,20251231,5,excess_eligible,13,13,0.9847362394123065,0.026881812576231567,9.430029019836416,53.84615384615385
combined_p0,tier1_veto_passed,all,20251231,10,close,13,13,6.423657156250146,6.5274151436031325,9.584288696179703,76.92307692307693
combined_p0,tier1_veto_passed,all,20251231,10,t1,13,13,5.703079023333417,5.813953488372103,9.38295163691428,76.92307692307693
combined_p0,tier1_veto_passed,all,20251231,10,t1_net,13,13,5.543079023333416,5.653953488372103,9.38295163691428,76.92307692307693
combined_p0,tier1_veto_passed,all,20251231,10,excess_csi300,13,13,5.40363304005375,5.514507505092436,9.38295163691428,76.92307692307693
combined_p0,tier1_veto_passed,all,20251231,10,excess_csi1000,13,13,-0.47252983313586705,-0.36165536809718013,9.38295163691428,38.46153846153847
combined_p0,tier1_veto_passed,all,20251231,10,excess_eligible,13,13,0.40790960050231967,0.5187840655410065,9.382951636914282,53.84615384615385
combined_p0,tier1_veto_passed,all,20251231,20,close,13,13,7.454766200156418,7.568238213399492,9.682843977420744,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,20,t1,13,13,6.707829374875033,6.773399014778336,9.183861309313547,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,20,t1_net,13,13,6.5478293748750325,6.613399014778336,9.183861309313547,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,20,excess_csi300,13,13,6.94958890845905,7.015158548362354,9.183861309313547,69.23076923076923
combined_p0,tier1_veto_passed,all,20251231,20,excess_csi1000,13,13,0.246802121422554,0.3123717613258581,9.183861309313547,53.84615384615385
combined_p0,tier1_veto_passed,all,20251231,20,excess_eligible,13,13,0.9994367824398722,1.0650064223431768,9.183861309313547,53.84615384615385
combined_p0,tier1_veto_passed,discovery,20240229,5,close,1,1,-0.9478672985781977,-0.9478672985781977,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,5,t1,1,1,-1.19999999999999,-1.19999999999999,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,5,t1_net,1,1,-1.3599999999999899,-1.3599999999999899,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,5,excess_csi300,1,1,-0.9714881757999061,-0.9714881757999061,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,5,excess_csi1000,1,1,0.6264329288847792,0.6264329288847792,,100.0
combined_p0,tier1_veto_passed,discovery,20240229,5,excess_eligible,1,1,-1.9937139805186748,-1.9937139805186748,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,10,close,1,1,2.7706890266131934,2.7706890266131934,,100.0
combined_p0,tier1_veto_passed,discovery,20240229,10,t1,1,1,2.5090909090909053,2.5090909090909053,,100.0
combined_p0,tier1_veto_passed,discovery,20240229,10,t1_net,1,1,2.349090909090905,2.349090909090905,,100.0
combined_p0,tier1_veto_passed,discovery,20240229,10,excess_csi300,1,1,1.8188576067240447,1.8188576067240447,,100.0
combined_p0,tier1_veto_passed,discovery,20240229,10,excess_csi1000,1,1,0.9410114893180888,0.9410114893180888,,100.0
combined_p0,tier1_veto_passed,discovery,20240229,10,excess_eligible,1,1,0.1864038480957002,0.1864038480957002,,100.0
combined_p0,tier1_veto_passed,discovery,20240229,20,close,1,1,-5.577834487787103,-5.577834487787103,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,20,t1,1,1,-5.818181818181833,-5.818181818181833,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,20,t1_net,1,1,-5.978181818181834,-5.978181818181834,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,20,excess_csi300,1,1,-5.342208560422312,-5.342208560422312,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,20,excess_csi1000,1,1,-5.453440592095504,-5.453440592095504,,0.0
combined_p0,tier1_veto_passed,discovery,20240229,20,excess_eligible,1,1,-6.990653980462072,-6.990653980462072,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,5,close,1,1,-6.878306878306861,-6.878306878306861,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,5,t1,1,1,-6.382978723404264,-6.382978723404264,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,5,t1_net,1,1,-6.542978723404264,-6.542978723404264,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,5,excess_csi300,1,1,-4.654235414759855,-4.654235414759855,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,5,excess_csi1000,1,1,-4.761393963963911,-4.761393963963911,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,5,excess_eligible,1,1,-5.837419094079873,-5.837419094079873,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,10,close,1,1,-10.370370370370352,-10.370370370370352,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,10,t1,1,1,-9.8936170212766,-9.8936170212766,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,10,t1_net,1,1,-10.053617021276601,-10.053617021276601,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,10,excess_csi300,1,1,-7.542662953654932,-7.542662953654932,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,10,excess_csi1000,1,1,-1.0360731042404758,-1.0360731042404758,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,10,excess_eligible,1,1,-0.7463455965714214,-0.7463455965714214,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,20,close,1,1,-10.370370370370352,-10.370370370370352,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,20,t1,1,1,-9.8936170212766,-9.8936170212766,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,20,t1_net,1,1,-10.053617021276601,-10.053617021276601,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,20,excess_csi300,1,1,-10.136902888135712,-10.136902888135712,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,20,excess_csi1000,1,1,-8.785058242129994,-8.785058242129994,,0.0
combined_p0,tier1_veto_passed,discovery,20240329,20,excess_eligible,1,1,-6.883338819148008,-6.883338819148008,,0.0
combined_p0,tier1_veto_passed,discovery,20240430,5,close,3,3,2.0431796603691175,1.9176254794063707,0.8558771413857718,100.0
combined_p0,tier1_veto_passed,discovery,20240430,5,t1,3,3,0.4691977316552391,1.0414944618944988,1.1522337101400315,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240430,5,t1_net,3,3,0.3091977316552391,0.8814944618944988,1.1522337101400313,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240430,5,excess_csi300,3,3,0.23954537623276742,0.8118421064720271,1.1522337101400315,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240430,5,excess_csi1000,3,3,1.0508014637813627,1.6230981940206224,1.1522337101400315,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240430,5,excess_eligible,3,3,-2.3289881172095757,-1.7566913869703158,1.1522337101400313,0.0
combined_p0,tier1_veto_passed,discovery,20240430,10,close,3,3,0.961599625882518,1.077441077441077,2.150188498102094,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240430,10,t1,3,3,-0.5908395317699489,-1.032967032967036,2.564171856962285,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,10,t1_net,3,3,-0.750839531769949,-1.1929670329670359,2.564171856962285,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,10,excess_csi300,3,3,-1.1401445425156753,-1.5822720437127624,2.564171856962285,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,10,excess_csi1000,3,3,0.18697092037480711,-0.25515658082228,2.564171856962285,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,10,excess_eligible,3,3,-2.8653579038414896,-3.3074854050385767,2.564171856962285,0.0
combined_p0,tier1_veto_passed,discovery,20240430,20,close,3,3,-2.7883673829849136,-1.7396184062850595,4.849280967488138,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,20,t1,3,3,-4.278309556423506,-3.791208791208789,5.117882757005498,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,20,t1_net,3,3,-4.438309556423506,-3.951208791208789,5.117882757005498,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,20,excess_csi300,3,3,-2.1472371777399983,-1.6601364125252815,5.117882757005498,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240430,20,excess_csi1000,3,3,0.20963067716539907,0.6967314423801159,5.117882757005498,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240430,20,excess_eligible,3,3,-3.626982432518034,-3.139881667303317,5.117882757005499,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240531,5,close,11,11,-1.0406108268484922,-0.25050100200401104,4.763641407753452,45.45454545454545
combined_p0,tier1_veto_passed,discovery,20240531,5,t1,11,11,-1.0073646601471538,-0.6546839661945136,4.814547547164297,36.36363636363637
combined_p0,tier1_veto_passed,discovery,20240531,5,t1_net,11,11,-1.1673646601471537,-0.8146839661945137,4.814547547164297,36.36363636363637
combined_p0,tier1_veto_passed,discovery,20240531,5,excess_csi300,11,11,-0.599590172312498,-0.246909478359858,4.814547547164297,36.36363636363637
combined_p0,tier1_veto_passed,discovery,20240531,5,excess_csi1000,11,11,1.4722234792995221,1.824904173252162,4.814547547164296,72.72727272727273
combined_p0,tier1_veto_passed,discovery,20240531,5,excess_eligible,11,11,1.0376174850751454,1.3902981790277855,4.814547547164297,72.72727272727273
combined_p0,tier1_veto_passed,discovery,20240531,10,close,11,11,-1.1510793710117293,-0.10881392818280489,8.309247208366722,45.45454545454545
combined_p0,tier1_veto_passed,discovery,20240531,10,t1,11,11,-1.1241402657072077,0.879120879120876,8.227519470391606,54.54545454545454
combined_p0,tier1_veto_passed,discovery,20240531,10,t1_net,11,11,-1.2841402657072076,0.719120879120876,8.227519470391606,54.54545454545454
combined_p0,tier1_veto_passed,discovery,20240531,10,excess_csi300,11,11,0.3401502224276157,2.343411367255699,8.227519470391606,63.63636363636363
combined_p0,tier1_veto_passed,discovery,20240531,10,excess_csi1000,11,11,0.780551678672703,2.7838128235007864,8.227519470391606,63.63636363636363
combined_p0,tier1_veto_passed,discovery,20240531,10,excess_eligible,11,11,2.3753181749677195,4.3785793197958025,8.227519470391606,63.63636363636363
combined_p0,tier1_veto_passed,discovery,20240531,20,close,11,11,-1.2272715855245775,-2.0130576713819237,11.530052272344294,45.45454545454545
combined_p0,tier1_veto_passed,discovery,20240531,20,t1,11,11,-1.1780925861071128,-1.0439560439560291,11.688612544714745,45.45454545454545
combined_p0,tier1_veto_passed,discovery,20240531,20,t1_net,11,11,-1.338092586107113,-1.203956043956029,11.688612544714745,45.45454545454545
combined_p0,tier1_veto_passed,discovery,20240531,20,excess_csi300,11,11,1.9028033351811044,2.036939877332189,11.688612544714745,63.63636363636363
combined_p0,tier1_veto_passed,discovery,20240531,20,excess_csi1000,11,11,5.338483163961452,5.4726197061125355,11.688612544714745,72.72727272727273
combined_p0,tier1_veto_passed,discovery,20240531,20,excess_eligible,11,11,3.0924360337999626,3.2265725759510464,11.688612544714745,72.72727272727273
combined_p0,tier1_veto_passed,discovery,20240628,5,close,12,12,-0.9624187543615991,-1.4973765921158733,3.074009256961573,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240628,5,t1,12,12,-0.8360231283320706,-1.2295908413360312,3.12345236485083,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240628,5,t1_net,12,12,-0.9960231283320707,-1.3895908413360312,3.12345236485083,33.33333333333333
combined_p0,tier1_veto_passed,discovery,20240628,5,excess_csi300,12,12,0.5187705689627832,0.12520285595882252,3.12345236485083,58.333333333333336
combined_p0,tier1_veto_passed,discovery,20240628,5,excess_csi1000,12,12,1.7843559211288376,1.3907882081248768,3.12345236485083,83.33333333333334
combined_p0,tier1_veto_passed,discovery,20240628,5,excess_eligible,12,12,0.7029854477747502,0.3094177347707896,3.12345236485083,58.333333333333336
combined_p0,tier1_veto_passed,discovery,20240628,10,close,12,12,0.7271933057431457,1.4601410602268605,6.2383999783550355,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240628,10,t1,12,12,0.846022574466902,1.324603374464861,6.102471403783129,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240628,10,t1_net,12,12,0.686022574466902,1.1646033744648612,6.102471403783129,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240628,10,excess_csi300,12,12,1.0122386849662084,1.4908194849641676,6.102471403783129,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240628,10,excess_csi1000,12,12,2.105627584912621,2.58420838491058,6.102471403783129,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240628,10,excess_eligible,12,12,1.217174251846882,1.695755051844841,6.102471403783129,66.66666666666666
combined_p0,tier1_veto_passed,discovery,20240628,20,close,12,12,-3.2527666418856485,-3.6882892408896364,5.285214300793397,25.0
